date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-06-04,42.23,Subscription,Subscription,Read night fall significant marriage.,Kane-Carpenter,expense,7
2024-06-05,258.73,Healthcare,Pharmacy,Prescription,CVS Pharmacy,expense,7
2024-06-06,64.03,Food & Dining,Delivery,Grocery shopping,Whole Foods,expense,7
2024-06-07,29.58,Shopping,Electronics,Online purchase,Walgreens,expense,7
2024-06-08,61.81,Food & Dining,Coffee,Coffee,DoorDash,expense,7
2024-06-08,22.37,Transportation,Uber/Lyft,Gas fill-up,Metro,expense,7
2024-06-09,316.46,Healthcare,Dental,Insurance,Kaiser Permanente,expense,7
2024-06-10,68.11,Transportation,Public Transit,Parking fee,Uber,expense,7
2024-06-10,286.2,Utilities,Gas,Phone bill,Verizon,expense,7
2024-06-10,7.73,Bank Fee,Bank Fee,Imagine soon me.,Walker LLC,expense,7
2024-06-11,2312.81,Housing,Rent,Property maintenance,Home Depot,expense,7
2024-06-12,11.78,Entertainment,Movies,Concert,Netflix,expense,7
2024-06-13,115.39,Transportation,Public Transit,Parking fee,Chevron,expense,7
2024-06-14,18.99,Entertainment,Streaming,Subscription,Steam,expense,7
2024-06-14,47.66,Shopping,Electronics,Retail shopping,CVS,expense,7
2024-06-14,21.58,ATM Fee,ATM Fee,Myself left.,"Pruitt, Brooks and Austin",expense,7
2024-06-15,5744.76,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-06-15,34.05,Shopping,Books,Online purchase,Amazon,expense,7
2024-06-16,28.65,Transportation,Car Payment,Car payment,Lyft,expense,7
2024-06-16,12.5,ATM Fee,ATM Fee,Trip rise recent like brother.,Matthews-Keller,expense,7
2024-06-16,21.83,Subscription,Subscription,Product day growth.,Flores LLC,expense,7
2024-06-19,27.28,Food & Dining,Coffee,Dinner,Starbucks,expense,7
2024-06-19,35.21,ATM Fee,ATM Fee,Drop organization onto scene career.,"Henson, Adams and Andrews",expense,7
2024-06-21,43.34,Food & Dining,Coffee,Grocery shopping,Chipotle,expense,7
2024-06-21,242.82,Healthcare,Dental,Insurance,CVS Pharmacy,expense,7
2024-06-23,67.3,Transportation,Car Payment,Car payment,Chevron,expense,7
2024-06-24,25.76,Bank Fee,Bank Fee,Fire agency various material structure.,Benton-Nelson,expense,7
2024-06-25,34.78,Entertainment,Music,Subscription,Netflix,expense,7
2024-06-25,38.29,Entertainment,Music,Movie tickets,PlayStation Store,expense,7
2024-06-25,37.2,Shopping,Clothing,Retail shopping,Walgreens,expense,7
2024-06-25,21.44,ATM Fee,ATM Fee,Administration quickly.,Ramos-Owens,expense,7
2024-06-25,48.46,Subscription,Subscription,Necessary drug customer.,"Guerrero, Willis and Davis",expense,7
2024-06-27,39.38,Bank Fee,Bank Fee,Real girl summer.,Higgins and Sons,expense,7
2024-06-27,32.93,Other,Other,Lay daughter around development.,Romero-Mccoy,expense,7
2024-06-29,37.93,Shopping,Home Goods,Personal items,CVS,expense,7
2024-06-29,40.45,Other,Other,Space sign theory.,Ball PLC,expense,7
2024-06-30,104.82,Transportation,Uber/Lyft,Gas fill-up,Shell,expense,7
2024-06-30,39.99,Shopping,Home Goods,Online purchase,Target,expense,7
2024-07-01,6033.17,Salary,Salary,Monthly salary payment,Healthcare LLC,income,7
2024-07-01,2391.93,Housing,Rent,Property maintenance,Home Depot,expense,7
2024-07-02,43.97,Shopping,Clothing,Personal items,Amazon,expense,7
2024-07-04,21.82,Shopping,Electronics,Online purchase,Walgreens,expense,7
2024-07-04,59.32,Shopping,Clothing,Online purchase,Best Buy,expense,7
2024-07-04,29.26,Other,Other,Her notice sell.,"Davis, Martinez and Calhoun",expense,7
2024-07-06,87.58,Transportation,Parking,Parking fee,Uber,expense,7
2024-07-06,30.63,Entertainment,Streaming,Subscription,PlayStation Store,expense,7
2024-07-06,45.06,Shopping,Clothing,Personal items,CVS,expense,7
2024-07-06,312.21,Healthcare,Pharmacy,Doctor visit,Kaiser Permanente,expense,7
2024-07-06,21.53,Other,Other,History star camera.,"Brooks, Ochoa and Barr",expense,7
2024-07-06,13.45,ATM Fee,ATM Fee,List item serious.,White-Anthony,expense,7
2024-07-07,37.37,Entertainment,Movies,Movie tickets,PlayStation Store,expense,7
2024-07-07,250.4,Healthcare,Doctor Visit,Insurance,Kaiser Permanente,expense,7
2024-07-07,32.21,ATM Fee,ATM Fee,Late off.,"Dominguez, Johnson and Smith",expense,7
2024-07-08,102.42,Transportation,Public Transit,Parking fee,Honda Finance,expense,7
2024-07-08,28.68,Other,Other,Data always act past.,"Riggs, Pope and Hughes",expense,7
2024-07-09,261.19,Utilities,Gas,Electric bill,Verizon,expense,7
2024-07-11,19.79,Entertainment,Music,Movie tickets,AMC Theaters,expense,7
2024-07-12,2307.48,Housing,Mortgage,Rent payment,Wells Fargo,expense,7
2024-07-12,27.77,Other,Other,Growth scene interest.,Pearson-Summers,expense,7
2024-07-13,18.47,Entertainment,Streaming,Subscription,Spotify,expense,7
2024-07-15,5901.77,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-07-15,1047.77,Freelance,Freelance,Freelance project payment,Client A,income,7
2024-07-15,72.99,Shopping,Home Goods,Retail shopping,Macys,expense,7
2024-07-15,23.74,Other,Other,Large stand.,Peters Group,expense,7
2024-07-16,27.18,Entertainment,Movies,Concert,Netflix,expense,7
2024-07-16,221.52,Healthcare,Insurance Premium,Prescription,Dental Associates,expense,7
2024-07-17,16.06,ATM Fee,ATM Fee,Citizen into growth should song.,Allen-Poole,expense,7
2024-07-18,33.85,Food & Dining,Groceries,Grocery shopping,Starbucks,expense,7
2024-07-18,41.03,Other,Other,Return young.,Johnson-Green,expense,7
2024-07-19,12.71,Bank Fee,Bank Fee,Report speak thing popular.,Jimenez PLC,expense,7
2024-07-21,2342.97,Housing,Rent,Property maintenance,Home Depot,expense,7
2024-07-21,39.77,Food & Dining,Fast Food,Grocery shopping,Uber Eats,expense,7
2024-07-22,71.21,Food & Dining,Coffee,Coffee,Starbucks,expense,7
2024-07-22,65.32,Transportation,Car Payment,Parking fee,Uber,expense,7
2024-07-24,60.31,Transportation,Public Transit,Gas fill-up,Lyft,expense,7
2024-07-26,37.02,Food & Dining,Delivery,Lunch,Starbucks,expense,7
2024-07-26,101.76,Transportation,Parking,Gas fill-up,Chevron,expense,7
2024-07-31,81.05,Food & Dining,Groceries,Grocery shopping,McDonalds,expense,7
2024-08-01,5999.5,Salary,Salary,Monthly salary payment,Finance Inc,income,7
2024-08-03,19.14,ATM Fee,ATM Fee,Draw reach be hot.,"Dougherty, Pollard and Anderson",expense,7
2024-08-04,72.40582554545688,Shopping,Clothing,Retail shopping,Best Buy,expense,7
2024-08-05,42.24,Subscription,Subscription,Risk week prevent add.,Barnett PLC,expense,7
2024-08-06,18.36,Entertainment,Streaming,Concert,Steam,expense,7
2024-08-07,57.95,Food & Dining,Fast Food,Coffee,McDonalds,expense,7
2024-08-07,28.24,Entertainment,Sports,Subscription,Netflix,expense,7
2024-08-07,23.9139575039934,Shopping,Electronics,Retail shopping,Amazon,expense,7
2024-08-08,274.71,Healthcare,Pharmacy,Prescription,CVS Pharmacy,expense,7
2024-08-08,16.8,Subscription,Subscription,Nature close group every.,Sweeney PLC,expense,7
2024-08-10,17.13,Bank Fee,Bank Fee,Brother after decade church.,Young-Clark,expense,7
2024-08-10,31.46,Subscription,Subscription,Hold speak finish really.,Robinson and Sons,expense,7
2024-08-11,2421.17,Housing,Rent,Rent payment,Home Depot,expense,7
2024-08-13,72.91,Food & Dining,Restaurants,Dinner,Chipotle,expense,7
2024-08-13,87.82,Transportation,Public Transit,Gas fill-up,Lyft,expense,7
2024-08-14,180.1,Healthcare,Dental,Insurance,Kaiser Permanente,expense,7
2024-08-15,5861.91,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-08-15,28.81,Entertainment,Streaming,Subscription,Spotify,expense,7
2024-08-15,168.25,Healthcare,Doctor Visit,Doctor visit,Dental Associates,expense,7
2024-08-17,33.76,Bank Fee,Bank Fee,Top deal.,Woods LLC,expense,7
2024-08-18,57.82,Transportation,Car Payment,Gas fill-up,Shell,expense,7
2024-08-20,297.86,Utilities,Phone,Internet bill,Comcast,expense,7
2024-08-20,81.43325714097314,Shopping,Electronics,Retail shopping,Target,expense,7
2024-08-22,255.18,Utilities,Gas,Phone bill,Verizon,expense,7
2024-08-24,23.41,Entertainment,Music,Movie tickets,Steam,expense,7
2024-08-24,54.65381812408039,Shopping,Home Goods,Personal items,Amazon,expense,7
2024-08-24,83.3435781495727,Shopping,Books,Retail shopping,CVS,expense,7
2024-08-24,44.66,Other,Other,Plan government range need.,"Edwards, Robinson and Edwards",expense,7
2024-08-26,38.98,Transportation,Uber/Lyft,Parking fee,Uber,expense,7
2024-08-26,30.6,Bank Fee,Bank Fee,Heavy know officer subject wear.,Clark-Ross,expense,7
2024-08-27,76.63,Food & Dining,Delivery,Grocery shopping,Safeway,expense,7
2024-08-27,88.66,Transportation,Car Payment,Gas fill-up,Honda Finance,expense,7
2024-08-28,118.54,Transportation,Car Payment,Gas fill-up,Shell,expense,7
2024-08-30,46.31,Other,Other,Probably deal against benefit.,"Martinez, Lee and Church",expense,7
2024-08-31,266.75,Utilities,Water,Internet bill,PG&E,expense,7
2024-08-31,12.27,Bank Fee,Bank Fee,Heavy threat late rest.,Garcia Inc,expense,7
2024-09-01,6056.38,Salary,Salary,Monthly salary payment,Healthcare LLC,income,7
2024-09-01,536.92,Freelance,Freelance,Freelance project payment,Client A,income,7
2024-09-01,49.29560066093525,Shopping,Books,Online purchase,CVS,expense,7
2024-09-01,18.93,Other,Other,Staff less adult market.,Hill-Tucker,expense,7
2024-09-02,580.2,Travel,Vacation,Hotel stay,Marriott,expense,7
2024-09-02,25.97,Bank Fee,Bank Fee,Save fly.,Murphy Group,expense,7
2024-09-03,62.76103411179564,Shopping,Books,Online purchase,Walgreens,expense,7
2024-09-03,44.48,Other,Other,Else word.,Cooper PLC,expense,7
2024-09-05,283.29,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,7
2024-09-08,13.08,Other,Other,You herself.,Contreras-Jones,expense,7
2024-09-09,44.94,Food & Dining,Delivery,Grocery shopping,Uber Eats,expense,7
2024-09-09,68.22408626443709,Shopping,Home Goods,Retail shopping,Target,expense,7
2024-09-10,108.24,Transportation,Parking,Parking fee,Honda Finance,expense,7
2024-09-13,13.79,Subscription,Subscription,Market discussion.,Morgan-Cole,expense,7
2024-09-13,16.86,ATM Fee,ATM Fee,Able after gun not.,Moore-Watson,expense,7
2024-09-15,5729.01,Salary,Salary,Monthly salary payment,Finance Inc,income,7
2024-09-15,44.7,Food & Dining,Restaurants,Dinner,Whole Foods,expense,7
2024-09-16,2418.83,Housing,Mortgage,Mortgage payment,Bank of America,expense,7
2024-09-16,97.05,Transportation,Uber/Lyft,Car payment,Uber,expense,7
2024-09-21,81.86,Food & Dining,Coffee,Coffee,Uber Eats,expense,7
2024-09-21,43.7,Transportation,Uber/Lyft,Gas fill-up,Metro,expense,7
2024-09-21,31.112606182740564,Shopping,Electronics,Retail shopping,Macys,expense,7
2024-09-22,106.14,Transportation,Gas,Car payment,Honda Finance,expense,7
2024-09-22,312.5,Healthcare,Insurance Premium,Doctor visit,CVS Pharmacy,expense,7
2024-09-22,24.87,ATM Fee,ATM Fee,Military them yard identify.,Rubio and Sons,expense,7
2024-09-23,71.50890653532171,Shopping,Home Goods,Retail shopping,Macys,expense,7
2024-09-23,31.007771493244245,Shopping,Clothing,Personal items,Walgreens,expense,7
2024-09-24,30.49,Entertainment,Music,Subscription,Netflix,expense,7
2024-09-26,2363.56,Housing,Property Tax,Property maintenance,Bank of America,expense,7
2024-09-26,414.05,Utilities,Phone,Electric bill,Verizon,expense,7
2024-09-27,38.9,Entertainment,Gaming,Concert,AMC Theaters,expense,7
2024-09-27,310.71,Healthcare,Doctor Visit,Insurance,Kaiser Permanente,expense,7
2024-09-28,23.48,Entertainment,Gaming,Movie tickets,AMC Theaters,expense,7
2024-09-28,46.33,ATM Fee,ATM Fee,Hope others thing until responsibility.,Willis-Neal,expense,7
2024-09-30,115.2,Transportation,Uber/Lyft,Car payment,Uber,expense,7
2024-10-01,6132.48,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-10-01,21.13,Shopping,Personal Care,Retail shopping,Best Buy,expense,7
2024-10-02,319.93,Utilities,Phone,Electric bill,Water Company,expense,7
2024-10-05,62.82,Food & Dining,Groceries,Dinner,Starbucks,expense,7
2024-10-08,73.75,Transportation,Parking,Gas fill-up,Uber,expense,7
2024-10-09,76.32,Transportation,Gas,Parking fee,Lyft,expense,7
2024-10-09,29.71,Other,Other,Particular grow receive program.,"Anderson, Dillon and Welch",expense,7
2024-10-11,2306.42,Housing,Maintenance,Rent payment,Landlord,expense,7
2024-10-11,15.09,ATM Fee,ATM Fee,Artist politics affect.,Chavez-Edwards,expense,7
2024-10-12,51.14,Shopping,Personal Care,Online purchase,Best Buy,expense,7
2024-10-12,239.74,Healthcare,Pharmacy,Insurance,CVS Pharmacy,expense,7
2024-10-15,5866.31,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-10-16,2348.43,Housing,Rent,Rent payment,Property Manager,expense,7
2024-10-16,13.97,Subscription,Subscription,Still specific word cause.,Miller and Sons,expense,7
2024-10-16,33.9,Other,Other,Use anyone system.,Davis Inc,expense,7
2024-10-19,47.5,Subscription,Subscription,Player station.,"Roberts, Garcia and French",expense,7
2024-10-21,34.38,Shopping,Personal Care,Online purchase,Amazon,expense,7
2024-10-21,47.54,ATM Fee,ATM Fee,Toward radio.,Barnes Group,expense,7
2024-10-24,106.17,Transportation,Car Payment,Parking fee,Honda Finance,expense,7
2024-10-24,177.54,Healthcare,Pharmacy,Doctor visit,Dental Associates,expense,7
2024-10-25,23.23,Entertainment,Streaming,Subscription,Spotify,expense,7
2024-10-25,40.71,Shopping,Home Goods,Online purchase,Target,expense,7
2024-10-27,39.62,Food & Dining,Fast Food,Dinner,Chipotle,expense,7
2024-10-27,27.64,Transportation,Parking,Car payment,Shell,expense,7
2024-10-28,48.54,Shopping,Electronics,Personal items,Macys,expense,7
2024-10-29,2277.65,Housing,Mortgage,Rent payment,Bank of America,expense,7
2024-10-30,22.82,Entertainment,Gaming,Subscription,Steam,expense,7
2024-10-31,54.88,Food & Dining,Groceries,Dinner,Uber Eats,expense,7
2024-10-31,16.25,Entertainment,Gaming,Subscription,Steam,expense,7
2024-10-31,46.07,ATM Fee,ATM Fee,It crime among lot.,"Powell, Hendricks and Whitaker",expense,7
2024-11-01,5934.79,Salary,Salary,Monthly salary payment,Healthcare LLC,income,7
2024-11-01,75.86053814247876,Food & Dining,Delivery,Lunch,DoorDash,expense,7
2024-11-01,13.57,Entertainment,Gaming,Movie tickets,Netflix,expense,7
2024-11-02,117.71768362460945,Food & Dining,Delivery,Coffee,Starbucks,expense,7
2024-11-04,35.58,Other,Other,Small pressure usually standard me.,"Lewis, Hinton and Bishop",expense,7
2024-11-05,43.9355845029478,Food & Dining,Fast Food,Dinner,Chipotle,expense,7
2024-11-05,8.78,ATM Fee,ATM Fee,Know real.,Arias Group,expense,7
2024-11-06,107.12681842390165,Food & Dining,Delivery,Dinner,Whole Foods,expense,7
2024-11-07,21.8,Bank Fee,Bank Fee,Statement dark road every.,Stuart Group,expense,7
2024-11-09,59.22951130953177,Shopping,Electronics,Retail shopping,CVS,expense,7
2024-11-10,80.6104024272251,Shopping,Personal Care,Retail shopping,Amazon,expense,7
2024-11-12,2438.77,Housing,HOA Fees,Mortgage payment,Wells Fargo,expense,7
2024-11-12,30.56,Entertainment,Gaming,Movie tickets,Spotify,expense,7
2024-11-15,6038.67,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-11-15,118.33,Transportation,Uber/Lyft,Car payment,Shell,expense,7
2024-11-15,686.8943217295113,Travel,Hotels,Hotel stay,Southwest Airlines,expense,7
2024-11-15,22.69,Other,Other,News bring.,"Key, Sanders and Jefferson",expense,7
2024-11-15,9.49,Subscription,Subscription,None list idea anything.,"Rivas, King and Atkinson",expense,7
2024-11-16,42.47,Entertainment,Music,Movie tickets,Steam,expense,7
2024-11-16,6.99,Subscription,Subscription,Kind reality project door.,Solomon Ltd,expense,7
2024-11-17,76.4165982771759,Shopping,Books,Online purchase,Target,expense,7
2024-11-17,39.08,ATM Fee,ATM Fee,Difference kid year good safe.,Carey and Sons,expense,7
2024-11-18,68.21,Transportation,Parking,Parking fee,Chevron,expense,7
2024-11-18,401.32,Utilities,Water,Electric bill,PG&E,expense,7
2024-11-19,2463.43,Housing,Property Tax,Property maintenance,Landlord,expense,7
2024-11-19,11.81,Other,Other,Live majority.,"Klein, Wang and Castro",expense,7
2024-11-20,56.26368339130753,Shopping,Clothing,Personal items,Macys,expense,7
2024-11-20,100.39543529264542,Shopping,Home Goods,Personal items,Macys,expense,7
2024-11-20,36.47,Bank Fee,Bank Fee,Case high last at.,King Ltd,expense,7
2024-11-22,13.55,Bank Fee,Bank Fee,Land cut every drop.,"Craig, Morris and Patel",expense,7
2024-11-22,29.78,ATM Fee,ATM Fee,Executive car difficult student ever.,Williams-Martinez,expense,7
2024-11-23,100.1,Transportation,Gas,Gas fill-up,Shell,expense,7
2024-11-23,29.06,Other,Other,Market never occur early culture.,Gallagher PLC,expense,7
2024-11-25,111.18,Transportation,Public Transit,Gas fill-up,Shell,expense,7
2024-11-27,318.55,Healthcare,Pharmacy,Doctor visit,Dental Associates,expense,7
2024-11-27,12.73,ATM Fee,ATM Fee,Somebody business bar finally.,"Cunningham, Flores and Brennan",expense,7
2024-11-30,65.54106860561053,Food & Dining,Restaurants,Dinner,Chipotle,expense,7
2024-11-30,29.8,Entertainment,Gaming,Subscription,PlayStation Store,expense,7
2024-12-01,5729.05,Salary,Salary,Monthly salary payment,Healthcare LLC,income,7
2024-12-01,1790.99,Freelance,Freelance,Freelance project payment,Client A,income,7
2024-12-04,34.94,Transportation,Car Payment,Car payment,Chevron,expense,7
2024-12-04,7.18,Entertainment,Streaming,Subscription,Steam,expense,7
2024-12-04,39.02,Other,Other,Off reason from lay.,"Martin, Stanley and Oneill",expense,7
2024-12-05,34.01,Bank Fee,Bank Fee,Health remain national soon.,Willis and Sons,expense,7
2024-12-07,37.29,Other,Other,Capital indicate protect expect black.,Taylor LLC,expense,7
2024-12-09,41.4,Subscription,Subscription,Heart rise share.,Lee LLC,expense,7
2024-12-10,96.52801730021812,Food & Dining,Groceries,Lunch,McDonalds,expense,7
2024-12-10,100.2,Transportation,Gas,Car payment,Uber,expense,7
2024-12-10,42.1,ATM Fee,ATM Fee,Republican another.,Stokes Inc,expense,7
2024-12-13,34.15,Subscription,Subscription,Stuff cause remember involve decide.,"Baker, Kaiser and Carter",expense,7
2024-12-14,39.2,Entertainment,Gaming,Movie tickets,AMC Theaters,expense,7
2024-12-14,106.48138378938592,Shopping,Books,Personal items,Best Buy,expense,7
2024-12-14,197.09,Healthcare,Doctor Visit,Insurance,Kaiser Permanente,expense,7
2024-12-14,6.69,ATM Fee,ATM Fee,Color hair place film focus.,Edwards Group,expense,7
2024-12-15,6021.47,Salary,Salary,Monthly salary payment,Finance Inc,income,7
2024-12-15,52.07,Transportation,Uber/Lyft,Car payment,Metro,expense,7
2024-12-15,52.4,Transportation,Gas,Gas fill-up,Chevron,expense,7
2024-12-15,9.53,Entertainment,Movies,Subscription,AMC Theaters,expense,7
2024-12-18,96.02375934292283,Food & Dining,Restaurants,Coffee,Chipotle,expense,7
2024-12-18,9.68,Entertainment,Gaming,Movie tickets,Netflix,expense,7
2024-12-19,20.47,Entertainment,Gaming,Movie tickets,Netflix,expense,7
2024-12-20,335.63,Utilities,Internet,Electric bill,Comcast,expense,7
2024-12-20,27.25,Bank Fee,Bank Fee,Lawyer low friend couple.,Cervantes Group,expense,7
2024-12-22,32.03,Transportation,Parking,Gas fill-up,Uber,expense,7
2024-12-22,14.57,Bank Fee,Bank Fee,Stuff still sister.,"Price, Hayes and Rowe",expense,7
2024-12-25,13.11,Bank Fee,Bank Fee,Perform stuff always culture worker.,Giles-Watson,expense,7
2024-12-26,85.32187140755407,Shopping,Personal Care,Online purchase,Target,expense,7
2024-12-26,70.35643040092175,Shopping,Books,Personal items,Macys,expense,7
